日付,終値(電気機器),終値(輸送用機器),終値(情報 - 通信業),終値(卸売業),終値(銀行業),終値(化学),終値(小売業)
2004-07-12,1693.56,1876.43,1890.27,702.9,267.59,909.88,770.76
2004-07-09,1677.5,1843.96,1865.11,693.72,265.0,898.6,763.36
2004-07-08,1670.56,1831.67,1863.33,682.58,256.65,898.47,753.21
2004-07-07,1682.01,1842.45,1882.04,685.76,259.15,902.04,749.19
2004-07-06,1704.23,1875.49,1877.49,691.58,261.15,908.33,752.32
2004-07-05,1700.57,1878.56,1907.87,701.28,265.85,908.84,758.12
2004-07-02,1724.46,1898.59,1930.81,713.09,271.21,916.52,778.06
2004-07-01,1749.83,1931.59,1972.44,718.61,275.87,924.67,790.43
2004-06-30,1747.12,1915.51,1961.11,719.75,283.05,921.56,795.49
2004-06-29,1746.77,1907.35,1947.62,716.42,281.8,917.4,799.63
2004-06-28,1750.72,1900.37,1958.02,715.38,281.18,921.22,797.38
2004-06-25,1738.63,1880.53,1924.34,704.34,273.65,911.59,788.76
2004-06-24,1728.67,1886.93,1910.37,700.64,272.24,913.42,785.04
2004-06-23,1691.4,1877.51,1888.43,699.03,266.88,905.06,779.0
2004-06-22,1686.41,1862.96,1918.13,712.42,273.82,904.39,783.08
2004-06-21,1691.09,1872.21,1916.41,714.57,276.26,901.7,791.41
2004-06-18,1673.4,1832.25,1896.7,705.86,274.08,890.98,782.42
2004-06-17,1700.02,1849.92,1935.24,720.13,278.29,905.95,794.46
2004-06-16,1708.65,1849.8,1939.03,713.56,277.2,904.08,798.7
2004-06-15,1686.29,1819.51,1910.82,709.36,273.7,892.36,785.53
2004-06-14,1698.51,1805.04,1918.67,716.2,277.06,895.22,792.73
2004-06-11,1716.96,1800.43,1920.21,714.44,279.05,895.5,790.61
2004-06-10,1732.82,1802.94,1933.46,708.49,275.68,901.31,792.11
2004-06-09,1730.13,1788.82,1936.97,698.27,274.33,899.64,780.33
2004-06-08,1745.88,1804.48,1944.46,701.26,277.9,902.74,787.2
2004-06-07,1730.56,1808.26,1942.59,698.51,275.58,902.2,775.96
2004-06-04,1690.29,1769.78,1904.31,680.51,264.24,883.3,758.26
2004-06-03,1676.81,1743.86,1891.91,684.31,266.04,877.32,755.78
2004-06-02,1704.51,1741.03,1944.1,698.17,270.92,891.05,771.65
2004-06-01,1717.24,1749.09,1956.44,702.2,276.93,895.54,772.32
2004-05-31,1714.63,1746.2,1941.83,701.22,274.97,892.78,760.24
2004-05-28,1726.24,1747.79,1967.67,693.28,276.82,890.87,762.4
2004-05-27,1709.11,1721.66,1923.65,680.48,269.94,888.46,748.79
2004-05-26,1701.6,1705.45,1907.07,682.4,271.56,895.17,756.09
2004-05-25,1678.66,1695.69,1877.74,676.9,273.54,885.22,740.78
2004-05-24,1697.84,1713.06,1907.32,687.4,280.47,888.94,758.62
2004-05-21,1703.79,1711.9,1908.24,683.07,274.99,886.05,755.3
2004-05-20,1664.91,1696.81,1863.22,661.48,267.54,879.78,736.54
2004-05-19,1680.8,1707.97,1868.59,666.33,266.9,885.1,736.09
2004-05-18,1647.61,1692.51,1825.77,638.71,254.81,868.08,709.39
2004-05-17,1622.5,1671.51,1780.62,620.08,241.86,851.32,695.16
2004-05-14,1672.82,1704.59,1848.76,654.97,255.97,874.82,719.16
2004-05-13,1676.84,1710.89,1855.64,661.81,259.39,885.76,717.64
2004-05-12,1721.94,1752.75,1887.42,685.64,266.39,898.6,749.22
2004-05-11,1697.35,1674.43,1840.21,647.94,256.43,882.18,717.95
2004-05-10,1699.56,1672.6,1837.54,646.56,256.46,874.61,711.64
2004-05-07,1777.34,1715.31,2039.97,697.17,279.36,910.3,767.5
2004-05-06,1789.69,1735.18,2069.65,706.32,283.79,917.73,788.0
2004-04-30,1821.67,1763.18,2099.72,726.09,294.02,933.23,802.06
2004-04-28,1854.56,1793.04,2111.6,741.89,296.36,953.43,813.37
2004-04-27,1878.55,1806.96,2111.56,740.53,287.89,956.9,815.27
2004-04-26,1898.79,1819.4,2122.45,730.92,289.47,965.15,819.58
2004-04-23,1895.78,1821.09,2114.8,742.71,287.29,958.91,815.98
2004-04-22,1848.32,1823.14,2115.11,745.53,294.12,948.31,809.95
2004-04-21,1845.11,1784.37,2115.69,749.71,298.98,940.56,803.21
2004-04-20,1850.9,1771.56,2139.81,753.27,299.18,941.85,806.79
2004-04-19,1798.52,1746.69,2106.36,738.93,289.28,926.91,795.04
2004-04-16,1795.71,1755.69,2121.81,754.56,298.76,927.62,812.37
2004-04-15,1790.43,1722.19,2112.95,759.59,306.38,916.82,815.9
2004-04-14,1817.96,1735.29,2156.88,778.14,314.71,927.86,836.91
2004-04-13,1825.35,1741.46,2168.9,775.72,312.55,925.5,827.37
2004-04-12,1820.97,1752.26,2180.78,771.64,301.2,920.18,804.01
2004-04-09,1797.89,1746.37,2156.13,755.74,290.03,911.54,793.71
2004-04-08,1826.8,1764.41,2197.87,772.92,296.43,925.87,807.41
2004-04-07,1830.85,1753.43,2189.82,765.46,295.91,924.87,790.31
2004-04-06,1845.05,1768.53,2233.08,771.75,294.56,928.47,782.3
2004-04-05,1831.41,1749.23,2235.45,769.52,281.36,919.41,789.76
2004-04-02,1776.46,1707.88,2156.18,755.85,281.28,906.98,793.31
2004-04-01,1750.92,1687.48,2121.43,755.05,280.99,890.56,795.48
2004-03-31,1775.49,1735.66,2121.78,736.63,280.09,904.19,786.26
2004-03-30,1783.5,1749.86,2131.16,721.2,275.26,902.97,776.98
2004-03-29,1786.66,1747.09,2105.87,727.13,280.93,901.38,774.02
2004-03-26,1783.04,1728.95,2040.17,724.24,282.16,900.5,778.03
2004-03-25,1717.26,1694.78,1997.4,717.89,278.86,876.38,780.5
2004-03-24,1692.35,1685.93,1989.64,708.88,277.39,860.29,763.66
2004-03-23,1702.08,1685.74,1979.02,696.1,265.81,853.08,752.69
2004-03-22,1698.28,1673.61,1977.04,695.88,264.05,851.26,757.69
2004-03-19,1708.56,1696.26,1991.23,697.34,266.03,854.62,759.53
2004-03-18,1716.63,1709.97,2005.57,696.6,267.65,862.2,775.19
2004-03-17,1711.72,1715.8,2004.04,700.18,263.6,863.78,765.18
2004-03-16,1686.96,1696.95,1962.44,684.67,258.46,855.16,742.78
2004-03-15,1714.88,1729.07,1969.12,686.11,258.29,858.34,735.81
2004-03-12,1701.69,1718.06,1950.2,671.67,247.79,853.58,714.59
2004-03-11,1707.68,1722.54,2004.16,675.81,254.77,856.93,724.68
2004-03-10,1722.98,1743.45,2034.69,680.03,253.16,865.6,732.41
2004-03-09,1754.58,1775.34,2031.12,689.43,251.7,873.82,720.21
2004-03-08,1773.73,1777.07,2034.85,684.25,247.71,869.48,714.05
2004-03-05,1767.14,1775.45,2024.72,681.51,248.06,867.79,716.6
2004-03-04,1747.39,1736.57,2022.86,666.89,247.14,863.94,709.76
2004-03-03,1744.9,1738.94,2000.81,670.05,241.82,863.21,710.93
2004-03-02,1746.32,1741.18,1998.67,670.12,237.96,866.29,710.83
2004-03-01,1733.24,1726.79,1982.09,664.52,234.17,858.93,707.29
2004-02-27,1699.26,1698.24,1935.04,642.97,227.8,844.52,688.84
2004-02-26,1669.86,1664.94,1899.04,630.97,222.04,830.16,663.13
2004-02-25,1654.75,1633.19,1892.19,621.97,217.56,820.42,646.87
2004-02-24,1666.87,1660.51,1886.71,626.69,218.52,828.92,644.21
2004-02-23,1704.83,1696.49,1943.79,639.55,223.5,837.13,656.04
2004-02-20,1681.63,1658.54,1947.62,631.32,222.22,824.63,652.39
2004-02-19,1679.18,1648.37,1943.94,635.02,222.59,828.02,656.02
2004-02-18,1652.58,1624.59,1906.93,625.88,223.59,825.68,655.02
2004-02-17,1665.91,1628.58,1883.29,632.03,224.7,830.08,657.47
2004-02-16,1627.32,1596.1,1878.43,626.44,224.03,819.8,655.13
2004-02-13,1632.3,1583.52,1870.49,616.16,223.21,814.98,649.68
2004-02-12,1620.05,1568.6,1832.82,600.55,219.75,819.69,637.37
2004-02-10,1623.69,1577.75,1832.03,597.37,215.33,826.77,633.54
2004-02-09,1642.46,1576.81,1827.08,597.91,211.68,828.59,630.54
2004-02-06,1640.79,1585.59,1839.1,604.63,213.13,828.97,637.45
2004-02-05,1634.49,1575.55,1825.44,597.5,211.25,831.62,637.52
2004-02-04,1632.12,1546.9,1845.61,594.38,208.75,831.96,635.98
2004-02-03,1668.15,1594.82,1877.23,612.48,216.2,848.85,644.32
2004-02-02,1695.82,1604.86,1872.09,619.03,218.76,850.62,646.29
2004-01-30,1707.35,1576.85,1894.17,616.93,219.81,855.76,638.69
2004-01-29,1715.57,1596.74,1895.71,612.05,220.22,851.4,635.59
2004-01-28,1722.67,1614.68,1898.41,620.46,223.17,853.53,640.26
2004-01-27,1738.29,1616.61,1906.47,624.23,223.0,858.39,644.45
2004-01-26,1743.13,1633.32,1942.2,631.99,222.87,856.51,650.51
2004-01-23,1755.74,1656.72,1950.76,636.4,229.3,865.06,653.87
2004-01-22,1751.08,1664.64,1972.02,634.25,227.68,859.97,647.26
2004-01-21,1752.86,1663.78,1959.84,636.85,226.46,861.8,644.29
2004-01-20,1759.01,1687.88,1949.78,641.78,229.29,862.84,647.95
2004-01-19,1746.62,1664.62,1953.02,639.28,231.25,860.09,645.82
2004-01-16,1721.93,1638.3,1959.59,627.97,227.86,853.14,640.28
2004-01-15,1692.36,1617.02,1923.78,627.13,222.8,847.85,628.76
2004-01-14,1713.32,1640.81,1965.31,629.79,226.33,858.33,635.08
2004-01-13,1693.14,1649.64,1996.23,626.59,225.53,855.9,638.18
2004-01-09,1713.01,1674.19,2004.41,626.0,227.84,861.9,636.89
2004-01-08,1660.93,1642.84,1977.51,618.87,230.46,861.71,639.26
2004-01-07,1638.06,1659.47,1952.97,618.45,227.86,859.56,638.68
2004-01-06,1639.08,1685.82,1964.11,617.97,230.11,863.9,633.32
2004-01-05,1640.99,1700.76,1980.38,619.33,233.84,867.62,631.08
2003-12-30,1624.58,1649.4,1953.02,607.47,231.49,853.72,626.08
2003-12-29,1594.21,1631.92,1899.32,597.39,224.89,842.79,617.59
2003-12-26,1579.84,1634.23,1891.15,593.5,220.37,837.17,614.56
2003-12-25,1572.05,1643.46,1885.16,586.83,217.79,833.3,610.75
2003-12-24,1575.27,1650.14,1887.51,580.67,215.08,831.75,611.48
2003-12-22,1571.92,1662.04,1905.81,585.23,215.96,832.8,609.23
2003-12-19,1561.61,1645.2,1868.26,577.6,216.63,824.65,607.08
2003-12-18,1531.31,1615.51,1827.63,568.2,216.1,810.05,602.59
2003-12-17,1542.58,1574.44,1804.42,566.98,214.27,811.87,601.86
2003-12-16,1564.99,1601.82,1860.64,573.27,217.33,821.89,611.0
2003-12-15,1602.72,1633.43,1913.48,584.09,222.94,828.11,622.08
2003-12-12,1557.81,1607.4,1861.57,564.39,214.01,812.18,610.23
2003-12-11,1533.12,1596.78,1858.5,567.21,212.31,801.86,607.33
2003-12-10,1516.3,1563.8,1842.53,567.54,210.33,794.65,597.18
2003-12-09,1554.13,1580.34,1883.12,581.53,215.48,810.08,604.89
2003-12-08,1553.15,1575.67,1897.24,582.82,214.57,806.97,601.85
2003-12-05,1609.7,1605.01,1959.38,601.2,219.26,825.34,619.58
2003-12-04,1627.51,1607.16,1964.92,603.38,221.32,827.38,620.79
2003-12-03,1616.42,1583.45,1941.74,597.08,220.82,822.56,621.14
2003-12-02,1630.03,1597.71,1973.55,591.86,222.61,827.03,631.76
2003-12-01,1627.8,1590.79,1967.94,590.97,221.68,826.81,634.57
2003-11-28,1590.38,1561.27,1907.68,580.72,219.99,806.19,616.43
2003-11-27,1597.97,1541.66,1930.4,594.97,221.98,808.44,620.44
2003-11-26,1589.65,1534.73,1947.35,590.46,215.98,806.84,616.47
2003-11-25,1562.25,1495.7,1923.07,578.34,212.19,793.47,610.16
2003-11-21,1536.57,1499.26,1890.66,568.87,205.74,789.4,608.26
2003-11-20,1541.73,1501.03,1880.56,567.21,201.76,791.39,603.35
2003-11-19,1510.04,1486.42,1820.89,557.41,195.8,776.58,595.39
2003-11-18,1560.49,1523.44,1908.0,569.97,199.91,791.87,609.07
2003-11-17,1551.2,1553.2,1885.18,569.99,194.95,785.94,609.31
2003-11-14,1610.39,1582.2,1899.38,602.47,207.6,817.7,634.16
2003-11-13,1647.95,1585.3,1948.54,613.39,208.86,831.18,641.07
2003-11-12,1616.18,1562.31,1932.78,603.29,204.77,818.01,637.02
2003-11-11,1636.52,1574.97,1840.86,610.54,204.54,824.34,636.48
2003-11-10,1696.42,1629.99,1862.55,639.47,208.38,842.57,649.44
2003-11-07,1709.71,1623.59,1913.23,657.41,215.96,843.54,658.07
2003-11-06,1688.78,1606.55,1877.7,648.95,213.92,840.82,657.22
2003-11-05,1737.42,1612.9,1959.21,671.76,223.76,858.42,676.4
2003-11-04,1735.31,1635.39,2015.47,674.46,225.18,857.0,677.6
2003-10-31,1676.17,1534.7,1987.41,659.29,220.57,837.83,657.29
2003-10-30,1692.81,1548.29,2006.15,657.72,227.47,842.78,665.08
2003-10-29,1701.32,1552.72,2028.87,660.26,227.63,836.05,670.04
2003-10-28,1644.48,1533.38,2049.97,653.26,229.04,825.64,653.04
2003-10-27,1623.63,1542.83,2024.09,652.04,219.2,829.43,642.04
2003-10-24,1619.68,1539.99,2019.32,641.46,217.37,824.29,642.45
2003-10-23,1618.97,1537.45,1993.22,633.21,208.36,824.04,639.24
2003-10-22,1705.22,1603.01,2160.42,680.98,228.35,857.49,667.16
2003-10-21,1725.17,1622.87,2201.2,695.91,240.32,862.69,679.33
2003-10-20,1727.68,1624.9,2257.47,728.88,245.59,861.97,687.6
2003-10-17,1710.32,1614.97,2220.24,710.55,250.81,853.38,673.56
2003-10-16,1695.79,1623.49,2225.41,704.19,246.64,848.07,672.72
2003-10-15,1664.04,1607.59,2187.36,675.71,246.39,843.07,678.36
2003-10-14,1664.04,1610.23,2243.17,677.17,253.59,841.53,689.37
2003-10-10,1629.18,1597.24,2198.0,660.57,246.55,834.0,690.46
2003-10-09,1592.26,1574.92,2193.9,647.87,237.93,823.94,671.42
2003-10-08,1608.32,1573.79,2200.89,646.0,233.59,823.21,658.32
2003-10-07,1665.83,1655.93,2234.11,653.88,234.42,834.99,664.65
2003-10-06,1653.46,1630.94,2169.09,644.16,237.9,830.12,671.75
2003-10-03,1636.02,1612.69,2149.03,642.54,235.16,835.71,672.29
2003-10-02,1615.1,1604.61,2127.01,632.55,233.99,823.05,682.11
2003-10-01,1595.18,1574.88,2054.48,607.7,228.26,813.45,647.0
2003-09-30,1600.11,1563.56,2069.75,600.8,210.66,808.28,633.56
2003-09-29,1592.02,1571.95,2045.34,598.82,205.36,799.57,616.44
2003-09-26,1606.69,1595.52,2088.62,596.97,204.32,814.78,624.56
2003-09-25,1581.15,1578.02,2091.37,588.08,198.46,815.56,633.46
2003-09-24,1620.44,1616.86,2142.75,606.3,209.94,834.71,637.76
2003-09-22,1630.14,1628.62,2118.17,604.41,215.64,827.43,638.62
2003-09-19,1718.13,1718.47,2170.58,614.32,217.74,854.25,650.61
2003-09-18,1737.11,1769.17,2217.26,620.68,214.82,858.98,632.64
2003-09-17,1729.03,1802.97,2221.31,619.07,209.16,851.97,622.16
2003-09-16,1713.28,1775.75,2170.08,610.48,210.34,850.53,614.84
