Date,Price,Open,High,Low,Vol.,Change %
2011-11-21,717.08,716.87,719.19,716.28,122.65K,-0.40%
2011-11-22,717.79,710.31,719.50,709.86,151.09K,0.10%
2011-11-24,706.08,708.05,712.00,704.77,149.59K,-1.63%
2011-11-25,706.60,704.08,711.36,703.88,150.40K,0.07%
2011-11-28,715.70,714.09,719.61,713.98,136.24K,1.29%
2011-11-29,729.68,721.94,729.83,719.84,156.91K,1.95%
2011-11-30,728.46,724.87,728.60,721.10,176.24K,-0.17%
2011-12-01,740.01,740.70,746.44,738.76,200.02K,1.59%
2011-12-02,744.14,741.83,744.46,739.52,156.73K,0.56%
2011-12-05,748.61,748.99,749.39,745.32,143.08K,0.60%
2011-12-06,738.01,745.55,747.77,738.01,159.42K,-1.42%
2011-12-07,749.63,741.36,750.61,739.97,181.12K,1.57%
2011-12-08,745.11,745.62,748.39,742.32,173.78K,-0.60%
2011-12-09,738.12,735.99,741.82,735.99,257.04K,-0.94%
2011-12-12,746.69,747.73,749.29,745.65,150.55K,1.16%
2011-12-13,740.71,737.47,743.74,736.05,165.14K,-0.80%
2011-12-14,736.98,738.45,739.46,734.90,151.73K,-0.50%
2011-12-15,725.02,732.17,733.06,724.97,154.42K,-1.62%
2011-12-16,723.56,726.99,727.85,722.75,147.92K,-0.20%
2011-12-19,716.38,720.38,720.65,712.27,143.54K,-0.99%
2011-12-20,718.49,718.13,720.59,717.79,116.95K,0.29%
2011-12-21,725.68,727.00,727.60,723.88,125.20K,1.00%
2011-12-22,723.12,724.19,725.33,721.77,118.07K,-0.35%
2011-12-26,726.44,730.21,730.21,725.82,90.42K,0.46%
2011-12-27,724.25,723.75,725.38,723.02,80.72K,-0.30%
2011-12-28,721.45,723.34,725.06,721.04,100.74K,-0.39%
2011-12-29,722.12,719.24,722.98,716.82,97.29K,0.09%
2011-12-30,728.61,724.39,728.62,723.08,83.87K,0.90%
2012-01-04,742.99,737.52,744.30,736.60,144.35K,1.97%
2012-01-05,736.28,740.70,740.70,736.09,125.54K,-0.90%
2012-01-06,729.60,735.25,735.82,725.97,154.05K,-0.91%
2012-01-10,731.93,732.95,736.26,731.37,166.21K,0.32%
2012-01-11,733.47,733.45,735.89,731.36,165.74K,0.21%
2012-01-12,727.15,732.13,732.21,725.28,138.83K,-0.86%
2012-01-13,734.60,731.82,735.85,731.82,169.28K,1.02%
2012-01-16,725.24,728.54,728.54,722.85,134.53K,-1.27%
2012-01-17,731.53,727.97,731.61,727.14,176.24K,0.87%
2012-01-18,734.98,730.23,740.51,728.66,235.67K,0.47%
2012-01-19,740.68,738.68,743.78,738.68,213.17K,0.78%
2012-01-20,755.47,750.48,757.10,750.01,259.87K,2.00%
2012-01-23,756.79,755.41,758.41,753.83,201.33K,0.17%
2012-01-24,757.40,760.25,760.61,755.76,183.94K,0.08%
2012-01-25,767.40,761.79,769.36,759.97,219.96K,1.32%
2012-01-26,764.61,768.14,768.61,763.28,195.64K,-0.36%
2012-01-27,761.13,763.95,766.38,759.97,193.79K,-0.46%
2012-01-30,757.01,758.56,760.96,756.32,164.62K,-0.54%
2012-01-31,755.27,755.69,759.31,753.84,206.78K,-0.23%
2012-02-01,757.96,755.10,760.87,754.84,215.01K,0.36%
2012-02-02,762.45,762.52,766.13,762.13,225.19K,0.59%
2012-02-03,760.69,761.63,764.85,759.58,233.32K,-0.23%
2012-02-06,769.85,770.01,772.36,768.54,218.31K,1.20%
2012-02-07,772.77,768.64,773.17,768.64,213.57K,0.38%
2012-02-08,782.34,776.52,782.34,775.75,247.77K,1.24%
2012-02-09,784.49,781.34,785.62,777.67,266.81K,0.27%
2012-02-10,779.07,785.88,786.05,778.78,236.12K,-0.69%
2012-02-13,781.68,777.45,784.08,777.42,205.02K,0.34%
2012-02-14,786.80,780.25,787.70,778.65,218.07K,0.65%
2012-02-15,802.96,791.76,806.63,791.03,290.22K,2.05%
2012-02-16,800.25,799.87,806.38,798.40,245.87K,-0.34%
2012-02-17,810.45,810.69,815.45,809.64,262.60K,1.27%
2012-02-20,819.03,821.45,823.48,817.34,242.43K,1.06%
2012-02-21,816.29,817.82,821.86,814.61,238.01K,-0.33%
2012-02-22,825.40,816.99,826.11,815.43,243.77K,1.12%
2012-02-23,829.35,825.19,831.37,820.93,253.67K,0.48%
2012-02-24,834.29,829.80,835.10,828.67,254.55K,0.60%
2012-02-27,835.25,841.45,843.74,834.80,249.28K,0.12%
2012-02-28,838.48,828.69,839.20,825.81,250.72K,0.39%
2012-02-29,835.96,843.82,847.83,834.21,305.80K,-0.30%
2012-03-01,831.54,840.23,845.91,827.56,263.46K,-0.53%
2012-03-02,837.82,839.33,841.00,833.34,225.16K,0.76%
2012-03-05,832.86,836.44,840.39,830.90,192.22K,-0.59%
2012-03-06,827.35,833.14,835.58,824.79,250.87K,-0.66%
2012-03-07,822.71,815.87,823.42,815.85,224.61K,-0.56%
2012-03-08,836.16,830.20,836.32,829.82,211.35K,1.63%
2012-03-09,848.71,847.26,853.35,842.07,347.98K,1.50%
2012-03-12,845.28,854.37,854.37,845.28,226.09K,-0.40%
2012-03-13,845.33,846.54,854.24,845.33,275.64K,0.01%
2012-03-14,857.11,858.64,861.46,857.11,234.13K,1.39%
2012-03-15,863.61,862.62,866.42,858.71,241.35K,0.76%
2012-03-16,866.73,862.48,866.73,861.81,220.00K,0.36%
2012-03-19,868.35,868.38,870.35,866.99,195.11K,0.19%
2012-03-21,858.78,864.47,865.42,858.42,211.80K,-1.10%
2012-03-22,862.07,856.39,863.82,856.21,198.49K,0.38%
2012-03-23,852.53,852.77,854.97,852.31,175.96K,-1.11%
2012-03-26,851.82,854.41,856.03,851.82,180.83K,-0.08%
2012-03-27,872.42,862.36,872.42,862.30,226.64K,2.42%
2012-03-28,864.43,863.02,865.32,859.42,196.49K,-0.92%
2012-03-29,857.74,860.92,862.15,855.38,199.81K,-0.77%
2012-03-30,854.35,857.20,857.26,851.63,188.60K,-0.40%
2012-04-02,856.05,862.07,863.23,855.49,216.33K,0.20%
2012-04-03,851.02,854.17,854.33,849.24,168.18K,-0.59%
2012-04-04,835.36,851.77,853.39,833.97,209.55K,-1.84%
2012-04-05,832.57,827.07,835.05,823.77,221.76K,-0.33%
2012-04-06,825.71,826.67,829.92,823.61,164.60K,-0.82%
2012-04-09,813.69,815.36,819.42,813.69,160.09K,-1.46%
2012-04-10,813.43,817.28,822.05,811.67,192.56K,-0.03%
2012-04-11,805.84,802.16,808.50,800.57,207.82K,-0.93%
2012-04-12,809.88,807.90,811.44,804.30,181.85K,0.50%
2012-04-13,815.48,816.40,819.14,813.28,215.45K,0.69%
2012-04-16,803.83,806.99,809.16,803.62,152.12K,-1.43%
2012-04-17,803.09,805.14,807.92,802.72,154.13K,-0.09%
2012-04-18,819.27,813.55,820.42,813.51,167.46K,2.01%
2012-04-19,814.13,814.37,817.08,812.47,162.92K,-0.63%
2012-04-20,811.94,814.12,814.22,810.08,152.93K,-0.27%
2012-04-23,809.54,814.41,818.88,808.18,153.28K,-0.30%
2012-04-24,803.94,802.85,806.78,801.20,153.08K,-0.69%
2012-04-25,809.49,812.81,812.83,807.76,143.30K,0.69%
2012-04-26,810.10,814.65,816.48,807.97,155.56K,0.08%
2012-04-27,804.27,809.80,819.37,800.55,218.93K,-0.72%
2012-05-01,789.49,801.76,801.97,788.46,164.97K,-1.84%
2012-05-02,792.87,794.59,796.05,790.26,132.66K,0.43%
2012-05-07,772.06,777.85,778.42,770.88,179.46K,-2.62%
2012-05-08,776.57,777.53,777.86,773.72,160.18K,0.58%
2012-05-09,765.83,770.77,771.05,763.66,180.20K,-1.38%
2012-05-10,765.42,763.81,770.46,762.45,189.55K,-0.05%
2012-05-11,758.38,765.91,767.53,758.27,199.67K,-0.92%
2012-05-14,756.68,758.98,762.80,755.54,165.96K,-0.22%
2012-05-15,747.40,749.76,751.99,741.20,205.94K,-1.23%
2012-05-16,738.88,745.57,747.04,735.30,198.24K,-1.14%
2012-05-17,747.16,736.96,748.53,734.58,207.85K,1.12%
2012-05-18,725.54,734.19,734.80,722.96,205.37K,-2.89%
2012-05-21,725.15,724.01,729.41,723.45,150.97K,-0.05%
2012-05-22,733.33,732.36,734.93,730.75,151.92K,1.13%
2012-05-23,721.57,732.94,732.94,720.85,191.66K,-1.60%
2012-05-24,722.25,720.16,724.86,716.49,180.20K,0.09%
2012-05-25,722.11,725.87,726.06,719.19,156.27K,-0.02%
2012-05-28,721.11,723.01,723.92,718.86,133.77K,-0.14%
2012-05-29,727.03,718.94,727.03,715.08,176.50K,0.82%
2012-05-30,723.62,725.26,726.42,718.22,162.08K,-0.47%
2012-05-31,719.49,713.25,719.49,711.38,230.99K,-0.57%
2012-06-01,708.93,712.18,714.00,706.91,172.46K,-1.47%
2012-06-04,695.51,695.67,697.20,692.18,172.53K,-1.89%
2012-06-05,708.24,699.57,708.87,698.14,180.79K,1.83%
2012-06-06,718.56,711.47,720.19,708.72,208.17K,1.46%
2012-06-07,730.75,727.54,730.75,725.41,175.99K,1.70%
2012-06-08,717.74,729.77,729.77,714.52,235.66K,-1.78%
2012-06-11,730.07,728.99,733.87,727.93,145.81K,1.72%
2012-06-12,724.37,719.73,725.63,716.97,155.22K,-0.78%
2012-06-13,726.44,725.33,728.14,722.93,142.87K,0.29%
2012-06-14,725.66,722.79,727.32,722.25,139.17K,-0.11%
2012-06-15,726.57,728.99,730.26,724.69,147.66K,0.13%
2012-06-18,738.81,738.53,743.06,738.02,148.31K,1.68%
2012-06-19,734.69,736.54,740.19,732.93,138.33K,-0.56%
2012-06-20,747.34,742.35,748.47,741.84,153.34K,1.72%
2012-06-21,753.96,750.80,756.35,750.24,178.81K,0.89%
2012-06-22,750.92,746.49,753.85,746.02,160.33K,-0.40%
2012-06-25,745.22,755.19,755.55,744.88,138.68K,-0.76%
2012-06-26,738.89,739.66,744.31,734.41,180.08K,-0.85%
2012-06-27,745.48,740.01,745.48,736.75,159.59K,0.89%
2012-06-28,758.81,751.55,759.45,751.55,170.58K,1.79%
2012-06-29,770.08,755.69,773.21,754.35,199.57K,1.49%
2012-07-02,769.34,778.66,778.87,769.34,146.95K,-0.10%
2012-07-03,777.11,771.66,778.55,771.66,171.87K,1.01%
2012-07-04,778.70,780.63,781.94,777.56,150.47K,0.20%
2012-07-05,776.37,776.58,781.29,775.10,142.67K,-0.30%
2012-07-06,771.83,774.49,777.52,768.33,153.19K,-0.58%
2012-07-09,763.93,764.17,767.66,763.58,128.34K,-1.02%
2012-07-10,758.60,766.04,769.70,758.60,152.48K,-0.70%
2012-07-11,757.29,756.33,757.32,753.70,136.47K,-0.17%
2012-07-12,747.49,757.91,758.06,746.79,184.48K,-1.29%
2012-07-13,746.34,744.80,750.42,744.75,162.40K,-0.15%
2012-07-17,743.38,747.61,749.62,743.04,150.64K,-0.40%
2012-07-18,740.46,746.24,747.46,739.26,160.14K,-0.39%
2012-07-19,747.13,745.87,750.40,744.25,150.35K,0.90%
2012-07-20,733.82,745.91,746.19,733.03,156.93K,-1.78%
2012-07-23,720.62,726.53,729.21,720.61,140.91K,-1.80%
2012-07-24,717.67,718.69,721.75,714.29,164.19K,-0.41%
2012-07-25,706.46,711.96,712.25,703.31,178.00K,-1.56%
2012-07-26,714.91,709.90,715.42,705.27,191.06K,1.20%
2012-07-27,726.44,723.36,726.44,720.87,166.51K,1.61%
2012-07-30,731.74,733.49,733.98,726.65,144.92K,0.73%
2012-07-31,736.31,729.74,738.42,728.15,176.13K,0.62%
2012-08-01,729.78,731.11,731.27,727.03,157.88K,-0.89%
2012-08-02,732.98,730.47,737.07,729.89,162.72K,0.44%
2012-08-03,723.94,724.50,724.70,720.03,176.54K,-1.23%
2012-08-06,735.73,734.20,738.19,733.12,144.70K,1.63%
2012-08-07,743.70,735.67,744.31,734.85,146.61K,1.08%
2012-08-08,745.64,750.07,753.88,742.44,209.00K,0.26%
2012-08-09,751.84,744.55,752.23,743.41,194.42K,0.83%
2012-08-10,746.79,748.39,752.05,742.95,159.82K,-0.67%
2012-08-13,746.95,745.78,748.19,744.80,109.92K,0.02%
2012-08-14,749.53,749.42,752.90,746.50,167.74K,0.35%
2012-08-15,747.32,751.04,751.33,743.15,150.07K,-0.29%
2012-08-16,759.12,750.41,759.12,750.19,157.44K,1.58%
2012-08-17,765.81,761.66,765.92,759.18,174.63K,0.88%
2012-08-20,764.66,768.92,769.79,763.33,131.91K,-0.15%
2012-08-21,765.26,764.71,767.97,764.01,123.12K,0.08%
2012-08-22,762.73,765.18,765.97,758.86,123.32K,-0.33%
2012-08-23,764.59,758.75,765.72,757.52,138.94K,0.24%
2012-08-24,757.23,756.91,758.97,755.07,118.84K,-0.96%
2012-08-27,755.37,761.73,762.59,755.37,109.67K,-0.25%
2012-08-28,746.30,757.54,758.09,743.62,163.00K,-1.20%
2012-08-29,750.03,746.64,750.67,745.85,140.21K,0.50%
2012-08-30,743.79,749.24,749.65,742.19,134.68K,-0.83%
2012-08-31,731.64,736.71,739.65,731.64,158.57K,-1.63%
2012-09-03,728.63,731.87,738.02,727.45,159.76K,-0.41%
2012-09-04,726.69,729.82,729.82,723.36,146.75K,-0.27%
2012-09-05,718.09,725.01,725.03,718.09,146.23K,-1.18%
2012-09-06,719.00,719.14,719.72,715.05,155.01K,0.13%
2012-09-07,735.17,730.52,735.17,727.99,197.06K,2.25%
2012-09-10,737.34,734.49,737.73,732.19,145.35K,0.30%
2012-09-11,732.26,731.37,732.26,727.74,131.23K,-0.69%
2012-09-12,741.82,732.90,741.82,732.89,154.72K,1.31%
2012-09-13,744.23,741.25,746.06,739.07,128.82K,0.32%
2012-09-14,756.88,751.96,759.25,750.62,249.54K,1.70%
2012-09-18,758.36,757.66,762.05,755.48,179.72K,0.20%
2012-09-19,764.80,760.43,769.54,757.10,207.45K,0.85%
2012-09-20,753.81,760.72,764.75,752.96,190.03K,-1.44%
2012-09-21,756.38,754.89,760.23,753.88,160.96K,0.34%
2012-09-24,753.68,754.37,755.92,751.07,141.04K,-0.36%
2012-09-25,757.66,750.85,757.66,749.87,174.55K,0.53%
2012-09-26,742.54,743.51,746.61,740.99,146.33K,-2.00%
2012-09-27,745.59,738.34,747.35,737.91,162.88K,0.41%
2012-09-28,737.42,748.24,748.80,734.02,175.67K,-1.10%
2012-10-01,732.35,732.78,732.78,727.79,137.39K,-0.69%
2012-10-02,731.19,734.57,736.40,730.65,135.51K,-0.16%
2012-10-03,727.39,730.44,732.26,725.61,139.81K,-0.52%
2012-10-04,735.38,730.35,738.98,728.53,163.69K,1.10%
2012-10-05,737.13,737.03,738.82,732.89,148.49K,0.24%
2012-10-09,727.68,733.79,736.14,727.39,162.48K,-1.28%
2012-10-10,716.84,718.64,719.39,715.28,159.35K,-1.49%
2012-10-11,713.95,711.05,719.16,710.32,171.97K,-0.40%
2012-10-12,718.32,717.34,721.52,716.81,173.19K,0.61%
2012-10-15,722.99,717.66,724.53,714.84,162.37K,0.65%
2012-10-16,732.40,727.85,733.11,726.99,155.51K,1.30%
2012-10-17,739.79,738.55,742.94,737.22,182.90K,1.01%
2012-10-18,752.30,745.54,753.10,745.17,208.83K,1.69%
2012-10-19,754.39,749.01,755.13,748.86,175.93K,0.28%
2012-10-22,753.72,744.58,755.29,744.16,156.41K,-0.09%
2012-10-23,749.37,757.32,757.59,746.60,157.72K,-0.58%
2012-10-24,743.27,741.06,750.41,741.06,178.11K,-0.81%
2012-10-25,751.42,743.12,751.64,742.65,159.24K,1.10%
2012-10-26,741.23,751.14,752.91,740.79,179.25K,-1.36%
2012-10-29,740.30,742.25,745.46,738.25,141.61K,-0.13%
2012-10-30,733.46,741.06,744.61,733.46,203.82K,-0.92%
2012-10-31,742.33,738.36,746.02,737.33,182.01K,1.21%
2012-11-01,743.32,743.02,745.08,737.80,185.39K,0.13%
2012-11-02,752.09,750.44,752.79,749.62,188.29K,1.18%
2012-11-05,747.95,748.35,750.98,746.09,146.03K,-0.55%
2012-11-06,744.88,745.49,745.52,743.07,153.21K,-0.41%
2012-11-07,745.71,749.38,749.55,741.97,185.63K,0.11%
2012-11-08,735.35,737.60,739.81,734.41,157.38K,-1.39%
2012-11-09,730.74,729.04,732.37,727.38,152.12K,-0.63%
2012-11-12,722.58,726.69,728.10,722.58,125.63K,-1.12%
2012-11-13,722.56,724.06,725.04,718.36,149.56K,0.00%
2012-11-14,722.41,722.12,723.67,720.91,138.82K,-0.02%
2012-11-15,737.51,725.64,737.60,724.85,222.40K,2.09%
2012-11-16,751.34,742.92,752.51,742.79,258.27K,1.88%
2012-11-19,762.16,760.82,764.83,760.78,201.40K,1.44%
2012-11-20,762.04,767.05,767.26,760.23,186.97K,-0.02%
2012-11-21,767.01,767.66,769.65,762.56,187.36K,0.65%
2012-11-22,776.43,775.45,777.09,772.69,202.72K,1.23%
2012-11-26,779.50,784.74,787.74,779.41,215.28K,0.40%
2012-11-27,781.60,778.18,783.50,778.03,198.90K,0.27%
2012-11-28,771.39,777.37,779.87,771.39,173.09K,-1.31%
2012-11-29,779.44,776.25,780.62,776.16,181.41K,1.04%
2012-11-30,781.46,783.17,785.89,777.51,238.55K,0.26%
2012-12-03,781.73,785.48,786.35,780.72,186.83K,0.03%
2012-12-04,781.97,779.62,783.64,778.69,173.88K,0.03%
2012-12-05,781.86,777.44,786.36,776.83,183.60K,-0.01%
2012-12-06,788.74,788.54,789.80,786.17,201.14K,0.88%
2012-12-07,790.24,789.23,791.70,788.55,209.23K,0.19%
2012-12-10,788.48,793.90,794.39,787.13,194.41K,-0.22%
2012-12-11,786.07,787.02,787.86,783.45,154.47K,-0.31%
2012-12-12,791.29,792.01,792.87,789.64,193.97K,0.66%
2012-12-13,799.21,799.20,802.79,797.84,276.98K,1.00%
2012-12-14,801.04,796.33,803.13,795.54,326.70K,0.23%
2012-12-17,807.84,811.86,812.49,806.87,285.26K,0.85%
2012-12-18,816.85,809.91,820.71,809.75,343.04K,1.12%
2012-12-19,839.34,826.47,839.34,825.85,403.44K,2.75%
2012-12-20,838.61,837.38,845.67,834.96,374.35K,-0.09%
2012-12-21,832.72,846.86,850.31,828.84,361.22K,-0.70%
2012-12-25,838.01,843.89,846.10,836.05,223.49K,0.64%
2012-12-26,847.71,842.52,847.80,841.09,279.04K,1.16%
2012-12-27,854.09,853.70,859.15,851.44,346.90K,0.75%
2012-12-28,859.80,860.36,861.57,854.14,289.17K,0.67%
2013-01-04,888.51,876.97,888.53,876.83,340.95K,3.34%
2013-01-07,881.06,895.11,895.14,879.22,353.18K,-0.84%
2013-01-08,871.88,877.58,881.49,868.35,351.95K,-1.04%
2013-01-09,879.05,863.19,882.29,862.62,366.71K,0.82%
2013-01-10,889.02,884.63,892.26,883.33,417.14K,1.13%
2013-01-11,898.69,899.32,901.98,895.13,353.32K,1.09%
2013-01-15,906.22,908.06,910.52,903.33,345.41K,0.84%
2013-01-16,888.11,903.14,903.14,886.90,364.82K,-2.00%
2013-01-17,890.46,893.62,895.87,877.35,393.45K,0.26%
2013-01-18,911.44,903.94,911.44,903.59,386.51K,2.36%
2013-01-21,905.16,913.85,913.92,902.29,330.15K,-0.69%
2013-01-22,901.15,905.98,912.47,893.70,391.72K,-0.44%
2013-01-23,887.79,891.61,898.90,887.79,337.88K,-1.48%
2013-01-24,897.62,881.67,898.06,881.43,327.17K,1.11%
2013-01-25,917.09,909.86,917.23,909.55,333.66K,2.17%
2013-01-28,913.78,924.28,924.28,913.78,307.21K,-0.36%
2013-01-29,920.76,910.42,924.96,910.42,347.48K,0.76%
2013-01-30,934.67,923.75,935.01,922.96,312.64K,1.51%
2013-01-31,940.25,934.77,942.08,930.05,374.89K,0.60%
2013-02-01,942.65,945.54,948.35,941.64,369.06K,0.26%
2013-02-04,955.75,949.34,957.05,946.75,445.34K,1.39%
2013-02-05,939.70,944.58,952.93,939.70,480.30K,-1.68%
2013-02-06,968.82,954.77,972.57,954.42,461.68K,3.10%
2013-02-07,969.18,966.17,974.51,962.88,514.00K,0.04%
2013-02-08,957.35,962.13,967.10,955.80,423.11K,-1.22%
2013-02-12,968.50,971.18,978.44,968.50,411.92K,1.16%
2013-02-13,957.02,965.76,968.76,952.17,381.28K,-1.19%
2013-02-14,954.88,958.57,962.31,950.52,366.40K,-0.22%
2013-02-15,942.41,948.52,949.71,930.04,451.48K,-1.31%
2013-02-18,962.69,952.84,964.54,952.37,312.76K,2.15%
2013-02-19,963.61,958.21,967.35,958.21,268.76K,0.10%
2013-02-20,973.70,973.37,976.17,970.73,282.28K,1.05%
2013-02-21,962.86,968.87,973.82,960.18,272.79K,-1.11%
2013-02-22,963.48,954.87,964.33,948.58,330.41K,0.06%
2013-02-25,980.70,977.48,981.80,976.21,336.54K,1.79%
2013-02-26,966.77,964.68,976.03,962.08,390.45K,-1.42%
2013-02-27,953.72,968.17,968.40,953.72,311.95K,-1.35%
2013-02-28,975.66,964.49,975.80,964.21,329.16K,2.30%
2013-03-01,984.33,971.99,986.06,971.22,291.22K,0.89%
2013-03-04,992.25,991.70,"1,001.15",989.76,311.89K,0.80%
2013-03-05,988.62,998.49,"1,000.63",987.48,307.91K,-0.37%
2013-03-06,"1,003.22",998.90,"1,003.22",995.33,299.13K,1.48%
2013-03-07,"1,004.35","1,009.55","1,012.62","1,002.18",319.08K,0.11%
2013-03-08,"1,020.50","1,009.09","1,021.85","1,009.08",483.68K,1.61%
2013-03-11,"1,039.98","1,030.58","1,043.00","1,028.88",458.75K,1.91%
2013-03-12,"1,035.90","1,047.70","1,050.76","1,035.90",423.65K,-0.39%
2013-03-13,"1,031.42","1,031.30","1,038.51","1,030.02",299.70K,-0.43%
2013-03-14,"1,038.17","1,037.29","1,040.03","1,028.37",286.21K,0.65%
2013-03-15,"1,051.65","1,044.26","1,052.55","1,042.34",388.63K,1.30%
2013-03-18,"1,028.34","1,039.25","1,039.76","1,028.34",311.30K,-2.22%
2013-03-19,"1,045.89","1,040.57","1,047.73","1,040.31",283.92K,1.71%
2013-03-21,"1,058.10","1,055.81","1,061.75","1,055.32",342.17K,1.17%
2013-03-22,"1,038.57","1,050.71","1,051.74","1,038.57",287.67K,-1.85%
2013-03-25,"1,047.29","1,050.62","1,051.74","1,045.48",269.68K,0.84%
2013-03-26,"1,044.42","1,041.50","1,048.53","1,041.37",298.74K,-0.27%
2013-03-27,"1,046.47","1,043.07","1,047.18","1,042.90",248.39K,0.20%
2013-03-28,"1,036.78","1,044.59","1,045.18","1,029.39",298.32K,-0.93%
2013-03-29,"1,034.71","1,039.69","1,040.16","1,028.66",259.55K,-0.20%
2013-04-01,"1,000.57","1,031.75","1,032.10","1,000.27",284.97K,-3.30%
2013-04-02,991.34,990.13,998.24,971.33,377.05K,-0.92%
2013-04-03,"1,010.43",996.86,"1,010.43",994.13,316.62K,1.93%
2013-04-04,"1,037.76",998.99,"1,037.84",990.60,427.09K,2.70%
2013-04-05,"1,066.24","1,056.84","1,088.36","1,056.35",644.91K,2.74%
2013-04-08,"1,101.74","1,084.40","1,101.74","1,083.81",495.53K,3.33%
2013-04-09,"1,102.04","1,110.79","1,113.10","1,095.58",470.09K,0.03%
2013-04-10,"1,121.04","1,101.24","1,122.25","1,100.95",527.75K,1.72%
2013-04-11,"1,147.29","1,133.72","1,147.29","1,133.22",514.84K,2.34%
2013-04-12,"1,148.57","1,147.38","1,150.06","1,138.85",456.54K,0.11%
2013-04-15,"1,133.99","1,138.08","1,145.48","1,129.91",423.01K,-1.27%
2013-04-16,"1,119.20","1,112.87","1,127.03","1,106.18",435.97K,-1.30%
2013-04-17,"1,136.01","1,129.88","1,137.53","1,128.34",380.24K,1.50%
2013-04-18,"1,122.97","1,128.40","1,138.24","1,122.64",437.02K,-1.15%
2013-04-19,"1,126.67","1,126.67","1,129.50","1,114.24",358.55K,0.33%
2013-04-22,"1,145.60","1,144.42","1,154.16","1,143.92",441.93K,1.68%
2013-04-23,"1,143.78","1,144.78","1,148.86","1,140.83",434.84K,-0.16%
2013-04-24,"1,164.35","1,156.03","1,164.35","1,151.94",459.73K,1.80%
2013-04-25,"1,172.78","1,167.83","1,175.13","1,163.39",435.97K,0.72%
2013-04-26,"1,161.19","1,176.32","1,176.36","1,160.31",394.87K,-0.99%
2013-04-30,"1,165.13","1,164.30","1,169.64","1,161.17",340.47K,0.34%
2013-05-01,"1,158.37","1,164.31","1,164.31","1,155.18",306.77K,-0.58%
2013-05-02,"1,153.28","1,152.69","1,157.47","1,147.52",273.68K,-0.44%
2013-05-07,"1,188.57","1,174.02","1,189.60","1,174.02",318.25K,3.06%
2013-05-08,"1,194.34","1,191.17","1,203.74","1,190.46",391.83K,0.49%
2013-05-09,"1,181.83","1,199.89","1,202.41","1,181.83",382.27K,-1.05%
2013-05-10,"1,210.60","1,201.42","1,212.33","1,199.83",443.80K,2.43%
2013-05-13,"1,232.20","1,222.23","1,236.33","1,222.10",530.09K,1.78%
2013-05-14,"1,230.80","1,236.26","1,238.23","1,229.44",443.54K,-0.11%
2013-05-15,"1,252.85","1,246.00","1,259.63","1,245.82",575.28K,1.79%
2013-05-16,"1,245.23","1,257.07","1,259.15","1,231.05",513.82K,-0.61%
2013-05-17,"1,253.24","1,237.97","1,256.24","1,236.43",440.52K,0.64%
2013-05-20,"1,269.51","1,266.40","1,273.87","1,263.65",487.02K,1.30%
2013-05-21,"1,270.39","1,266.79","1,274.05","1,265.26",625.14K,0.07%
2013-05-22,"1,276.03","1,277.03","1,284.95","1,276.03",638.07K,0.44%
2013-05-23,"1,188.34","1,279.49","1,289.77","1,188.34",765.51K,-6.87%
2013-05-24,"1,194.08","1,205.60","1,227.46","1,149.42",588.76K,0.48%
2013-05-27,"1,154.07","1,176.92","1,176.92","1,154.07",397.91K,-3.35%
2013-05-28,"1,168.27","1,140.98","1,174.66","1,140.41",420.51K,1.23%
2013-05-29,"1,178.87","1,188.31","1,195.71","1,171.44",391.08K,0.91%
2013-05-30,"1,134.42","1,160.56","1,166.29","1,129.07",447.96K,-3.77%
2013-05-31,"1,135.78","1,150.48","1,156.67","1,133.04",415.46K,0.12%
2013-06-03,"1,096.95","1,122.10","1,122.53","1,095.22",409.04K,-3.42%
2013-06-04,"1,125.47","1,088.87","1,129.89","1,076.50",512.47K,2.60%
2013-06-05,"1,090.03","1,123.25","1,139.22","1,089.84",436.83K,-3.15%
2013-06-06,"1,070.77","1,076.30","1,098.99","1,069.02",437.46K,-1.77%
2013-06-07,"1,056.95","1,054.11","1,077.68","1,033.02",439.97K,-1.29%
2013-06-10,"1,111.97","1,078.08","1,111.97","1,077.84",325.19K,5.21%
2013-06-11,"1,101.15","1,113.58","1,119.82","1,096.09",354.49K,-0.97%
2013-06-12,"1,096.54","1,083.98","1,102.78","1,073.06",299.39K,-0.42%
2013-06-13,"1,044.17","1,077.75","1,078.99","1,040.31",326.46K,-4.78%
2013-06-14,"1,056.45","1,063.53","1,077.95","1,055.50",376.85K,1.18%
2013-06-17,"1,084.72","1,051.26","1,085.06","1,049.67",250.43K,2.68%
2013-06-18,"1,086.40","1,088.17","1,095.24","1,079.54",243.48K,0.15%
2013-06-19,"1,106.57","1,104.36","1,112.05","1,095.34",281.05K,1.86%
2013-06-20,"1,091.81","1,097.45","1,103.62","1,088.42",285.76K,-1.33%
2013-06-21,"1,099.40","1,071.77","1,103.69","1,059.81",334.07K,0.70%
2013-06-24,"1,089.64","1,112.31","1,113.01","1,086.81",229.35K,-0.89%
2013-06-25,"1,078.66","1,088.35","1,097.19","1,065.27",271.28K,-1.01%
2013-06-26,"1,069.28","1,092.14","1,094.02","1,068.59",248.71K,-0.87%
2013-06-27,"1,098.83","1,080.17","1,098.83","1,071.19",269.37K,2.76%
2013-06-28,"1,133.84","1,112.79","1,139.76","1,111.55",319.10K,3.19%
